  0.24000384006144096        15207803.343456920     
  0.24001536098310294        15211700.969403036     
  0.24002688301089725        15215599.419091495     
  0.24003840614498317        15219498.692626914     
  0.24004993038552019        15223398.790113784     
  0.24006145573266754        15227299.711656643     
  0.24007298218658474        15231201.457359968     
  0.24008450974743109        15235104.027328232     
  0.24009603841536614        15239007.421665924     
  0.24010756819054938        15242911.640477519     
  0.24011909907314025        15246816.683867430     
  0.24013063106329841        15250722.551940065     
  0.24014216416118342        15254629.244799819     
  0.24015369836695485        15258536.762551058     
  0.24016523368077236        15262445.105298188     
  0.24017677010279567        15266354.273145538     
  0.24018830763318441        15270264.266197434     
  0.24019984627209837        15274175.084558161     
  0.24021138601969733        15278086.728332067     
  0.24022292687614108        15281999.197623374     
  0.24023446884158939        15285912.492536414     
  0.24024601191620218        15289826.613175383     
  0.24025755610013935        15293741.559644507     
  0.24026910139356078        15297657.332048018     
  0.24028064779662645        15301573.930490056     
  0.24029219530949636        15305491.355074864     
  0.24030374393233045        15309409.605906537     
  0.24031529366528884        15313328.683089277     
  0.24032684450853162        15317248.586727170     
  0.24033839646221883        15321169.316924304     
  0.24034994952651059        15325090.873784799     
  0.24036150370156714        15329013.257412732     
  0.24037305898754865        15332936.467912134     
  0.24038461538461539        15336860.505387038     
  0.24039617289292756        15340785.369941469     
  0.24040773151264544        15344711.061679404     
  0.24041929124392941        15348637.580704844     
  0.24043085208693979        15352564.927121786     
  0.24044241404183694        15356493.101034140     
  0.24045397710878139        15360422.102545865     
  0.24046554128793346        15364351.931760814     
  0.24047710657945362        15368282.588782949     
  0.24048867298350246        15372214.073716113     
  0.24050024050024049        15376146.386664180     
  0.24051180912982828        15380079.527730985     
  0.24052337887242639        15384013.497020351     
  0.24053494972819553        15387948.294636024     
  0.24054652169729626        15391883.920681916     
  0.24055809477988932        15395820.375261726     
  0.24056966897613546        15399757.658479219     
  0.24058124428619546        15403695.770438131     
  0.24059282071023000        15407634.711242156     
  0.24060439824839996        15411574.480995031     
  0.24061597690086620        15415515.079800427     
  0.24062755666778957        15419456.507761996     
  0.24063913754933100        15423398.764983401     
  0.24065071954565143        15427341.851568256     
  0.24066230265691183        15431285.767620126     
  0.24067388688327318        15435230.513242705     
  0.24068547222489650        15439176.088539515     
  0.24069705868194291        15443122.493614113     
  0.24070864625457347        15447069.728570048     
  0.24072023494294931        15451017.793510797     
  0.24073182474723157        15454966.688539928     
  0.24074341566758148        15458916.413760891     
  0.24075500770416025        15462866.969277168     
  0.24076660085712911        15466818.355192171     
  0.24077819512664933        15470770.571609376     
  0.24078979051288224        15474723.618632147     
  0.24080138701598922        15478677.496363947     
  0.24081298463613157        15482632.204908103     
  0.24082458337347076        15486587.744367987     
  0.24083618322816819        15490544.114846939     
  0.24084778420038538        15494501.316448247     
  0.24085938629028375        15498459.349275269     
  0.24087098949802485        15502418.213431275     
  0.24088259382377031        15506377.909019487     
  0.24089419926768163        15510338.436143221     
  0.24090580582992052        15514299.794905655     
  0.24091741351064852        15518261.985410051     
  0.24092902231002750        15522225.007759573     
  0.24094063222821896        15526188.862057392     
  0.24095224326538484        15530153.548406683     
  0.24096385542168672        15534119.066910574     
  0.24097546869728662        15538085.417672150     
  0.24098708309234626        15542052.600794557     
  0.24099869860702752        15546020.616380895     
  0.24101031524149236        15549989.464534212     
  0.24102193299590263        15553959.145357536     
  0.24103355187042033        15557929.658953896     
  0.24104517186520752        15561901.005426330     
  0.24105679298042618        15565873.184877820     
  0.24106841521623837        15569846.197411334     
  0.24108003857280619        15573820.043129820     
  0.24109166305029170        15577794.722136218     
  0.24110328864885719        15581770.234533392     
  0.24111491536866470        15585746.580424352     
  0.24112654320987653        15589723.759911919     
  0.24113817217265490        15593701.773098953     
  0.24114980225716218        15597680.620088311     
  0.24116143346356048        15601660.300982768     
  0.24117306579201236        15605640.815885199     
  0.24118469924268007        15609622.164898351     
  0.24119633381572597        15613604.348125003     
  0.24120796951131265        15617587.365667904     
  0.24121960632960249        15621571.217629779     
  0.24123124427075796        15625555.904113291     
  0.24124288333494165        15629541.425221235     
  0.24125452352231605        15633527.781056238     
  0.24126616483304378        15637514.971720949     
  0.24127780726728756        15641502.997318003     
  0.24128945082520992        15645491.857950002     
  0.24130109550697357        15649481.553719580     
  0.24131274131274130        15653472.084729316     
  0.24132438824267582        15657463.451081742     
  0.24133603629693984        15661455.652879413     
  0.24134768547569629        15665448.690224832     
  0.24135933577910795        15669442.563220523     
  0.24137098720733766        15673437.271968994     
  0.24138263976054847        15677432.816572683     
  0.24139429343890312        15681429.197134048     
  0.24140594824256467        15685426.413755510     
  0.24141760417169617        15689424.466539446     
  0.24142926122646063        15693423.355588309     
  0.24144091940702112        15697423.081004439     
  0.24145257871354064        15701423.642890157     
  0.24146423914618245        15705425.041347854     
  0.24147590070510963        15709427.276479783     
  0.24148756339048541        15713430.348388301     
  0.24149922720247297        15717434.257175645     
  0.24151089214123553        15721439.002944078     
  0.24152255820693655        15725444.585795835     
  0.24153422539973912        15729451.005833128     
  0.24154589371980673        15733458.263158137     
  0.24155756316730276        15737466.357873082     
  0.24156923374239059        15741475.290080080     
  0.24158090544523361        15745485.059881324     
  0.24159257827599537        15749495.667378899     
  0.24160425223483931        15753507.112674886     
  0.24161592732192907        15757519.395871419     
  0.24162760353742810        15761532.517070528     
  0.24163928088150011        15765546.476374263     
  0.24165095935430864        15769561.273884647     
  0.24166263895601742        15773576.909703683     
  0.24167431968679007        15777593.383933319     
  0.24168600154679043        15781610.696675560     
  0.24169768453618218        15785628.848032376     
