  0.40000000596046448        3.1165891033061743E-045   4.7084489709856413E-044   1.5770003878655961E-042   1.8167230591619744E-041   7.2201007618020059E-041   2.5074707808536764E-040   9.1435325684690897E-040   2.9091593908308551E-039   7.3137136079272067E-039   1.7468877375061363E-038   3.9222602417644142E-038   9.9055506228381588E-038   2.9298021499510673E-037   1.0981894415616834E-036   1.5727426002241859E-035   1.8611699219964575E-033   1.8611642269408439E-033   1.8611639271964263E-033   1.8611632399656711E-033   1.8611621894913129E-033   1.8611608136609045E-033   1.8611591621963397E-033   1.8611572947992176E-033   1.8611552789429423E-033   1.8611531874881930E-033   1.8611510960334437E-033   1.8611490801771684E-033   1.8611472127800463E-033   1.8611455613154818E-033   1.8611441854850731E-033   1.8611431350107152E-033   1.8611424477799596E-033
  0.44000000506639481        1.9739735963930928E-042   1.1385756745896338E-041   6.9326665897298345E-041   2.8335371646457050E-040   1.0161751657107503E-039   3.1349699431209382E-039   9.0655197723775219E-039   2.2526900965356683E-038   5.8693253628928693E-038   1.4132659471331995E-037   3.1203352291438704E-037   6.7666789297943556E-037   1.5228211525076062E-036   3.8665159941168957E-036   1.1608174938034399E-035   3.4992372654369769E-035   6.4155528983390666E-035   6.6308505464421636E-035   7.1446648006234988E-035   7.9300614010681362E-035   9.0958750316457875E-035   1.1103037076570119E-034   1.3440154414736773E-034   1.7562013973640214E-034   2.2930841575261044E-034   3.3063403477028173E-034   5.0512484558525470E-034   8.4863361671165111E-034   1.9146968983322912E-033   1.6455732106091695E-032   1.6455716349547820E-032   1.6455706041460372E-032
  0.48000000417232513        4.2559334594534347E-043   3.4752554389279449E-042   3.6647690569225836E-040   2.2136487789889657E-039   9.7421844756636218E-039   2.7986824395349254E-038   7.3299090052019700E-038   1.7356182595113561E-037   4.0759856349468604E-037   9.0981945646902333E-037   2.0657883704644006E-036   4.6138969542816631E-036   1.0421157485131054E-035   2.4144721235891152E-035   5.7809457166197606E-035   1.2070063485547326E-034   1.8020485515415046E-034   1.8448010054108726E-034   1.9428205162489651E-034   2.0966555768416824E-034   2.3628139797265425E-034   2.7625276355244909E-034   3.2386547414288029E-034   4.0218094079349706E-034   5.1676753846851284E-034   6.8635316334511501E-034   9.4645318988317947E-034   1.4491451064213951E-033   2.3736203941733601E-033   4.3175617806778743E-033   9.1107983580890578E-033   2.4221242169735374E-032
  0.52000000327825546        1.8029847651718625E-039   6.6889268355295630E-039   1.5108254884154917E-038   3.3648614067621694E-038   6.9057147936271439E-038   1.2487278748054954E-037   2.2344054845163847E-037   4.1550344563869344E-037   7.7315528522884922E-037   1.4371567991141594E-036   2.6806555596991316E-036   4.9696059614910355E-036   9.5378841207615000E-036   1.9331135600563572E-035   4.0893782469157645E-035   8.3054640020796515E-035   1.2534669949349628E-034   1.2821318079566726E-034   1.3478522683362945E-034   1.4908666836073501E-034   1.6904885632799439E-034   1.9687405527103016E-034   2.4317652846446148E-034   3.0990568754441275E-034   4.0929049763638673E-034   5.6094789741632168E-034   7.9901085573168895E-034   1.1916398911983951E-033   1.8921319060094070E-033   3.1670507265569130E-033   5.6139676051082875E-033   1.2017595798085212E-032
  0.56000000238418579        1.9782692660316019E-038   4.7948697131641895E-038   1.1580701508211116E-037   2.9291607231443521E-037   6.2330670601579984E-037   1.2847094113082782E-036   2.3693761798524097E-036   4.2468027960662181E-036   7.9007319044794738E-036   1.5170690985699350E-035   2.9022484785818123E-035   5.5852942854457955E-035   1.1219071511796159E-034   2.3636778483171134E-034   5.0753602948607087E-034   1.0291516565637211E-033   1.5365863641574247E-033   1.5691911222617728E-033   1.6641734047489881E-033   1.8338640565084985E-033   2.0614935816516094E-033   2.4029748797893205E-033   2.9427266521535016E-033   3.7575395544003426E-033   4.9551986207031394E-033   6.8863565884476615E-033   1.0129557202569981E-032   1.5581129173338933E-032   2.4824066321717098E-032   4.4070725150187149E-032   8.5380302653272981E-032   1.7317699065577784E-031
  0.60000000149011612        1.1945635739272874E-039   2.4904967818936903E-039   5.1505802490086457E-039   1.0089593701330272E-038   2.1303991505487140E-038   4.5860171652542099E-038   1.0883241116456701E-037   2.8904684523557261E-037   7.5766948604842027E-037   1.4775470039138659E-036   2.5889470406639666E-036   4.6219541459523408E-036   8.7044097054532730E-036   1.8013468109271235E-035   3.9766323662024353E-035   8.2780861342924151E-035   1.2545191221494525E-034   1.2815725116853873E-034   1.3442755188075084E-034   1.4813406519858741E-034   1.6965310177071644E-034   1.9594580413640179E-034   2.4311359405301132E-034   3.0274558532406016E-034   4.0095843783264040E-034   5.6142272438700292E-034   8.3426700139141966E-034   1.3222626888230189E-033   2.3618349997524094E-033   4.5977696279428051E-033   1.0604282358831910E-032   2.8635373949704974E-032
  0.64000000059604645        3.4524607086603676E-039   8.3375318112912316E-039   1.9332573067723233E-038   4.2156907301570313E-038   9.9143268294943515E-038   2.9403957527062014E-037   7.1990162993959188E-037   1.6866406570742546E-036   3.7890047117625988E-036   7.7444618655029664E-036   1.4351748969232795E-035   2.6386011523761625E-035   4.9713265868572245E-035   1.0401131299314547E-034   2.3202275230118644E-034   4.9897694517758480E-034   7.7118457615196347E-034   7.8890745112059305E-034   8.3111070757695039E-034   9.1804649954578069E-034   1.0545140642480992E-033   1.2251109842223139E-033   1.5231240644112380E-033   1.9090205534661830E-033   2.5984913950264406E-033   3.6742372841314047E-033   5.4930171624911869E-033   8.6669398112541781E-033   1.5756962854623457E-032   3.1768399098214363E-032   7.3409222989516097E-032   1.8598113320250825E-031
  0.67999999970197678        6.1068695364529675E-038   1.7275244611304793E-037   3.9992384158424792E-037   8.6408260164754422E-037   1.9157148693118449E-036   5.0926253150143056E-036   1.1325631148321331E-035   2.0257881092981331E-035   3.2783341125347667E-035   5.4633791690223009E-035   9.6703790804888222E-035   1.8251607836996060E-034   3.5806442510383308E-034   7.6349611183222757E-034   1.7065417367013537E-033   3.6170120181343356E-033   5.4614972730300805E-033   5.5756572907641859E-033   5.8806695663839980E-033   6.4319794647152976E-033   7.3377434921779970E-033   8.4695506155548788E-033   1.0366073814210823E-032   1.2915189543047954E-032   1.7109122778812910E-032   2.3858809808562555E-032   3.5204978577492854E-032   5.5405373203151772E-032   9.8054531788157255E-032   1.9255417294234354E-031   4.4462387821061677E-031   1.0958982162770489E-030
  0.71999999880790710        1.4915265426413572E-038   3.5518235738251351E-038   7.7221441128880481E-038   1.6209034172564324E-037   3.5286635200057732E-037   8.4352866247887131E-037   2.3639769918966924E-036   8.0529499501589598E-036   2.5869152974385999E-035   7.0326227482082378E-035   1.4385649744419686E-034   2.6888875827521421E-034   5.1832656688354447E-034   1.0615290300432616E-033   2.2803030296015396E-033   4.8760386489349389E-033   7.4678862635351264E-033   7.6408188636833164E-033   8.0575094724350847E-033   8.9123896939924592E-033   1.0273697631741674E-032   1.2008290720813328E-032   1.4998481668025730E-032   1.9070865335665216E-032   2.6105128438458517E-032   3.8149552851977584E-032   5.8896086808690873E-032   9.7208291756358864E-032   1.7652165987092408E-031   3.5345864383146845E-031   8.1772859590868087E-031   2.4442443954787608E-030
  0.75999999791383743        1.2663406062663386E-035   9.6267971307529202E-035   3.6668929209779000E-034   1.6107894739090560E-033   5.6451577822161576E-033   2.2008552667117303E-032   1.0542256617916909E-031   5.5289857277372149E-031   4.6943914779409810E-027   4.6943496971051630E-027   4.6943094837910208E-027   4.6942724123534630E-027   4.6942401781269462E-027   4.6942143577096372E-027   4.6941972371414340E-027   4.6941926188704023E-027   4.6941968134577512E-027   4.6941972199764808E-027   4.6941985122776648E-027   4.6942007809154230E-027   4.6942045545410550E-027   4.6942105982117195E-027   4.6942204453633535E-027   4.6942367449472727E-027   4.6942640298923863E-027   4.6943077754659533E-027   4.6943894691368439E-027   4.6945555343349860E-027   4.6949956025535605E-027   4.6968491279811131E-027   4.7036958124249694E-027   4.7199323509170935E-027
