   1088.0100000000000        104.69221319464242        103.93674860387794        107.76517124354326        87.642661076043908     
   1252.2300000000000        104.79011053270554        103.91582251407618        107.76518105910922        87.740565941438234     
   1457.5200000000000        104.88579946770921        103.88946048709263        107.76509938303130        87.836234865805011     
   1683.3299999999999        104.97863883921609        103.86178430863923        107.76501421210138        87.929159531774019     
   1950.2100000000000        105.08227728356488        103.83119757095707        107.76511860696779        88.032701378816157     
   2237.5999999999999        105.18867157038727        103.80096845953074        107.76502287887917        88.139191394778663     
   2586.5700000000002        105.31762906086249        103.76680397172389        107.76451308964189        88.268658635439138     
   2976.6199999999999        105.47937135331043        103.72851439876518        107.76402033892329        88.430893019822818     
   3407.6999999999998        105.66707533839768        103.68776691400940        107.76344259626734        88.619174676137490     
   3900.4099999999999        105.88254956226744        103.64365802086712        107.76312773205721        88.834963762152341     
   4495.7299999999996        106.13644069618880        103.59386801193415        107.76266400931506        89.089318615436625     
   5132.1300000000001        106.39235269719742        103.54513682150925        107.76213061022288        89.345764007746496     
   5871.1499999999996        106.67012423221236        103.49379525093475        107.76171890701751        89.623947244530086     
   6712.8100000000004        106.96063890404415        103.44145093094230        107.76111912290875        89.915061712083087     
   7657.1000000000004        107.25623360415712        103.38907787587456        107.76051075475991        90.211264769099927     
   8724.5799999999999        107.55550935400993        103.33612348608722        107.75992649929844        90.511124761583289     
   9956.2999999999993        107.86105398228477        103.28118234047867        107.75920431263901        90.817391466574350     
   11311.200000000001        108.18334743683316        103.22261849850048        107.75866143122096        91.140227761332213     
   12850.799999999999        108.52317526773766        103.15861931420702        107.75792902224693        91.480787996019771     
   14595.700000000001        108.86586265123381        103.09014488995599        107.75676376367164        91.824640518967129     
   16546.000000000000        109.19703354173467        103.01881596021178        107.75534902356428        92.157226057183578     
   18722.000000000000        109.51186327464424        102.94514078807467        107.75419443748740        92.473210191843165     
   21185.299999999999        109.81211393948976        102.86813034299553        107.75261493579126        92.775040322035011     
   23956.700000000001        110.09654526351341        102.78763970013712        107.74996856165278        93.062118019961872     
   27035.900000000001        110.37326939529909        102.70284618875237        107.74873320032015        93.340077468883322     
   30464.200000000001        110.64915164023273        102.61239298906953        107.74703462939854        93.617657762365695     
   34303.000000000000        110.92347638653727        102.51709942520185        107.74481376849569        93.894203359190413     
   38593.500000000000        111.19459725616494        102.41810516552216        107.74186302369623        94.168274919397135     
   43376.599999999999        111.46242479917576        102.31607013064146        107.73845007684837        94.439515317196083     
   48673.000000000000        111.72377715537868        102.21142524820128        107.73481010875705        94.704507415674740     
   54564.699999999997        111.98904437604230        102.10007226688229        107.73123991974373        94.973344770418237     
   61113.300000000003        112.25751263602913        101.98049499529256        107.72701630449811        95.246036072426350     
   68359.699999999997        112.52281744330141        101.85345743605961        107.72244643822698        95.515910712493522     
   76406.899999999994        112.78246335834596        101.71887878376371        107.71695967793914        95.781043422536243     
   85275.199999999997        113.03228067877863        101.57819555684999        107.71141838072730        96.036402084829092     
   95087.699999999997        113.27211338390346        101.43100145719556        107.70537686036090        96.282275675605717     
   105886.00000000000        113.50586057192353        101.27524940890456        107.69834503438619        96.523054796989342     
   117792.00000000000        113.74057165818462        101.10719424824946        107.69070373106635        96.765407202936743     
   130910.00000000000        113.97339948283140        100.92779022226114        107.68214129463735        97.006796624640813     
   145300.00000000000        114.20026243224422        100.73859348756592        107.67228766433594        97.243513181555613     
   161108.00000000000        114.42364864434158        100.54008664016516        107.66188681054942        97.477298826226146     
   178413.00000000000        114.64571165190932        100.33392893316176        107.65041276584090        97.710835788121244     
   197381.00000000000        114.87110898294955        100.12033290217639        107.63798881059557        97.948656894764156     
   218115.00000000000        115.10059445395649        99.900046781870444        107.62413678832002        98.191994245577547     
   240777.00000000000        115.34861639298404        99.672852092724838        107.60965564572024        98.454496231793371     
   265472.00000000000        115.62020871408073        99.435827067348725        107.59301427247971        98.742729683925248     
   292386.00000000000        115.92437803426560        99.185940430609634        107.57507575466765        99.064836357803856     
   321661.00000000000        116.25726840829336        98.924696327817429        107.55555721792236        99.417245023433722     
   353501.00000000000        116.61807630648272        98.652999451347256        107.53425597627775        99.799353829123149     
   388050.00000000000        117.00454263868174        98.372063960109159        107.51154732538718        100.20852822570012     
   425472.00000000000        117.41218759308455        98.082532308597621        107.48635392258326        100.64136670633914     
   466016.00000000000        117.83819411153711        97.783830992093897        107.45923841132139        101.09448875390906     
   509865.00000000000        118.27902830073785        97.475124206974627        107.42965914581497        101.56490215995842     
   557183.00000000000        118.74857813382606        97.150857488374470        107.39790858260953        102.06620255080128     
   608258.00000000000        119.23899364599342        96.810527757681655        107.36372438847425        102.59080226140850     
   663233.00000000000        119.74077032143533        96.454702062781379        107.32670335950974        103.12960006755496     
   722417.00000000000        120.24983128256959        96.083245890375863        107.28665193716755        103.67871238884092     
   785972.00000000000        120.76191838824688        95.697464134005344        107.24349682781596        104.23395458478923     
   854188.00000000000        121.27705489401703        95.298243198183656        107.19735821584905        104.79522997003536     
   927290.00000000000        121.79538560487671        94.887038337722899        107.14814917650223        105.36276960355974     
   1005500.0000000000        122.31896194897567        94.465253298011717        107.09466702094494        105.93982817775361     
   1089160.0000000000        122.90747151084042        94.021974564663736        107.03760281460681        106.58540184689221     
   1178390.0000000000        123.55668754390021        93.560756131373466        106.97623307120483        107.29598802069356     
   1273560.0000000000        124.26045392574227        93.084622254995608        106.91088856962152        108.06509921500329     
   1374890.0000000000        125.01301334087201        92.596393404771263        106.84129404545780        108.88725312548115     
   1482600.0000000000        125.80784407212477        92.097789172895475        106.76757592698114        109.75580191848903     
