 0.108801E+02 0.204198E+03 0.100000E-03 0.000000E+00
 0.125223E+02 0.186262E+03 0.100000E-03 0.000000E+00
 0.145752E+02 0.196088E+03 0.100000E-03 0.000000E+00
 0.168333E+02 0.196183E+03 0.100000E-03 0.000000E+00
 0.195021E+02 0.196553E+03 0.100000E-03 0.000000E+00
 0.223760E+02 0.197865E+03 0.100000E-03 0.000000E+00
 0.258657E+02 0.197715E+03 0.100000E-03 0.000000E+00
 0.297662E+02 0.197941E+03 0.100000E-03 0.000000E+00
 0.340770E+02 0.198022E+03 0.100000E-03 0.000000E+00
 0.390041E+02 0.198722E+03 0.100000E-03 0.000000E+00
 0.449573E+02 0.197542E+03 0.100000E-03 0.000000E+00
 0.513213E+02 0.198146E+03 0.100000E-03 0.000000E+00
 0.587115E+02 0.198401E+03 0.100000E-03 0.000000E+00
 0.671281E+02 0.198070E+03 0.100000E-03 0.000000E+00
 0.765710E+02 0.198518E+03 0.100000E-03 0.000000E+00
 0.872458E+02 0.198271E+03 0.100000E-03 0.000000E+00
 0.995630E+02 0.198666E+03 0.100000E-03 0.000000E+00
 0.113112E+03 0.198615E+03 0.100000E-03 0.000000E+00
 0.128508E+03 0.198672E+03 0.100000E-03 0.000000E+00
 0.145957E+03 0.198589E+03 0.100000E-03 0.000000E+00
 0.165460E+03 0.198436E+03 0.100000E-03 0.000000E+00
 0.187220E+03 0.198797E+03 0.100000E-03 0.000000E+00
 0.211853E+03 0.198589E+03 0.100000E-03 0.000000E+00
 0.239567E+03 0.198778E+03 0.100000E-03 0.000000E+00
 0.270359E+03 0.198777E+03 0.100000E-03 0.000000E+00
 0.304642E+03 0.198969E+03 0.100000E-03 0.000000E+00
 0.343030E+03 0.198936E+03 0.100000E-03 0.000000E+00
 0.385935E+03 0.199062E+03 0.100000E-03 0.000000E+00
 0.433766E+03 0.198815E+03 0.100000E-03 0.000000E+00
 0.486730E+03 0.199047E+03 0.100000E-03 0.000000E+00
 0.545647E+03 0.199062E+03 0.100000E-03 0.000000E+00
 0.611133E+03 0.199232E+03 0.100000E-03 0.000000E+00
 0.683597E+03 0.199204E+03 0.100000E-03 0.000000E+00
 0.764069E+03 0.199178E+03 0.100000E-03 0.000000E+00
 0.852752E+03 0.199287E+03 0.100000E-03 0.000000E+00
 0.950877E+03 0.199308E+03 0.100000E-03 0.000000E+00
