  0.10880100000000001        417.92581722554291        327.09435908399496     
  0.12522300000000000        417.92425788399333        327.09169635523608     
  0.14575199999999999        417.92331563379662        327.09598856343541     
  0.16833300000000001        417.92459480846253        327.09514400195246     
  0.19502100000000000        417.92546240493886        327.09540120732322     
  0.22376000000000001        417.92593721702463        327.09470196053923     
  0.25865700000000003        417.92611815329275        327.09471877452961     
  0.29766200000000004        417.92719736365149        327.09464472535313     
  0.34076999999999996        417.92837272842388        327.09540553590278     
  0.39004100000000003        417.92971147855752        327.09461655131958     
  0.44957299999999994        417.92975404702088        327.09365723060557     
  0.51321300000000003        417.93177417151730        327.09483158381096     
  0.58711500000000005        417.93401464772700        327.09400359853879     
  0.67128100000000002        417.93443606724827        327.09278918033203     
  0.76571000000000000        417.94279982900940        327.09413984255013     
  0.87245800000000007        417.94610691830394        327.09316996754899     
  0.99563000000000001        417.95084262024494        327.09349714081742     
   1.1311199999999999        417.95324129430549        327.09374093514026     
   1.2850800000000000        417.95586312399678        327.08610573462079     
   1.4595700000000000        417.95258914455525        327.07783846855284     
   1.6546000000000001        417.95267280163335        327.06939243847131     
   1.8722000000000001        417.95732168850697        327.06254916090523     
   2.1185300000000002        417.95863309457764        327.05429368650078     
   2.3956700000000000        417.97000996393331        327.04868665475618     
   2.7035899999999997        417.97881511098689        327.03946784971390     
   3.0464199999999999        417.99233253405123        327.03179588596123     
   3.4302999999999999        418.00646922485709        327.02481758760632     
   3.8593500000000001        418.02080347304116        327.01817913490157     
   4.3376600000000005        418.02959688168545        327.00995034433799     
   4.8673000000000002        418.04898303770068        327.00391553849914     
   5.4564700000000004        418.06401308600249        326.99600895372839     
   6.1113300000000006        418.08058461797555        326.99009948819071     
   6.8359699999999997        418.09366769111551        326.97505062832408     
   7.6406899999999993        418.10639337575128        326.95732955293727     
   8.5275199999999991        418.12277431838334        326.94254896197504     
   9.5087700000000002        418.13242323572638        326.92371447959403     
   10.588600000000000        418.14990573882244        326.90650518129519     
   11.779200000000001        418.17964589831962        326.89043048460951     
   13.090999999999999        418.19860231850583        326.87229425816759     
   14.529999999999999        418.21634831057071        326.85453709378623     
   16.110799999999998        418.23847761159044        326.83624791706421     
   17.841300000000000        418.25017379483489        326.80898515907018     
   19.738099999999999        418.26711391762768        326.77571521042933     
   21.811500000000002        418.30975716637943        326.73770986635191     
   24.077700000000000        418.37861702645034        326.70717437447485     
   26.547199999999997        418.44796932579749        326.67239103527021     
   29.238600000000002        418.51120584570543        326.63509933665944     
   32.166100000000000        418.56992288501482        326.58786112751386     
   35.350100000000005        418.62869740291524        326.54111587764555     
   38.805000000000000        418.69603679684963        326.49131101196360     
   42.547200000000004        418.76755154073442        326.43957711695253     
   46.601599999999998        418.83022411311129        326.37607106904466     
   50.986499999999999        418.91058771782764        326.31419333366154     
   55.718299999999999        418.99423963607376        326.24233470094839     
   60.825800000000001        419.08954415218170        326.17270796411270     
   66.323300000000003        419.18328569435664        326.08703795400606     
   72.241699999999994        419.28532799884704        326.00332535682003     
   78.597200000000001        419.38269811932548        325.91805685525264     
   85.418799999999990        419.48644363788571        325.82721770634407     
   92.728999999999999        419.58766030929564        325.72630431186104     
   100.55000000000000        419.68609883121763        325.61885870260193     
   108.91600000000000        419.78750729796741        325.50636807275674     
   117.83900000000000        419.88630651885558        325.38829880453591     
   127.35600000000001        419.98267926818818        325.26399712793932     
   137.48900000000000        420.07395523872492        325.13791026183475     
   148.25999999999999        420.16355742965476        325.00887988938416     
   159.69999999999999        420.24021010072738        324.87478844049264     
   171.83199999999999        420.30014790322429        324.74194339947383     
   184.67800000000000        420.34736386461128        324.61228133183965     
   198.26300000000001        420.38384223198307        324.48226963102906     
   212.60800000000000        420.39192786906148        324.35775612679129     
   227.74099999999999        420.38020285332283        324.24358127427701     
   243.68099999999998        420.35484647874546        324.14911502160066     
   260.45099999999996        420.30429793322804        324.09360870483596     
   278.07299999999998        420.24485033559813        324.11162491704357     
   296.53899999999999        420.17679043877615        324.30029548054580     
   315.88000000000000        420.64396900247709        324.86267595096115     
   336.12900000000002        421.86607312906415        325.56699348806779     
   357.24800000000005        424.02786996304974        326.44956871910659     
   379.29800000000000        427.42299391600761        327.55307727746259     
   402.25900000000001        432.29564365626248        328.93078303044774     
   426.12900000000002        438.58775008244510        330.62269245779140     
   450.90899999999999        445.98502335029161        332.65444293899083     
   476.60000000000002        454.11966806190048        335.06854473153794     
   503.20300000000003        462.65278036189738        337.85100834228905     
   530.69399999999996        471.63467261457674        341.05560663855664     
   559.05399999999997        481.00893962326870        344.68776908573994     
   588.30600000000004        490.75672301773147        348.72916852568409     
   618.36699999999996        501.26760749403923        353.23281793127683     
   649.25800000000004        513.56257852905185        358.44104964966937     
   680.93600000000004        527.34618335544042        364.33632653831364     
   713.36500000000001        542.05999828158792        370.86107243275177     
   746.50000000000000        557.15995583897597        377.95224877231601     
   780.32399999999996        572.31622047621886        385.53744863513577     
   814.75300000000004        587.41306334988280        393.51052515624940     
   849.77100000000007        602.51556742068476        401.74478337313303     
   885.29300000000001        617.71979103930778        409.99027982125972     
   921.29899999999998        635.93492449018299        418.60302853975202     
   957.69200000000001        656.88944927696025        426.92275607030086     
   1013.0000000000000        693.45800111868152        438.83452489249333     
